id,vehicle_type,city
1919,car,Rome
7441,car,Milan
1394,van,Milan
4533,motorcycle,Milan
8253,car,Milan
6363,car,Rome
8148,car,Milan
4193,motorcycle,Milan
6908,car,London
2944,car,London
2801,car,Rome
6137,car,Milan
3546,motorcycle,Milan
3459,car,Milan
5514,car,Madrid
5528,car,London
2818,car,Madrid
5120,car,Milan
5953,motorcycle,Rome
66,car,Milan
6956,car,Milan
3265,car,Rome
55,car,Rome
6474,motorcycle,Milan
7175,motorcycle,Rome
605,car,Milan
1512,car,Milan
1671,car,Rome
7915,car,Milan
4926,car,London
3330,car,Milan
8070,car,Milan
6195,motorcycle,Milan
8354,car,Rome
4846,car,Rome
4770,motorcycle,Milan
5833,car,London
3845,car,Madrid
5274,car,Rome
7155,car,Madrid
4428,car,Milan
6047,car,Milan
4007,car,Milan
5895,car,Milan
7573,car,Milan
8246,motorcycle,Madrid
7826,car,Rome
6764,car,Rome
887,car,Milan
4541,van,Milan
666,motorcycle,Milan
7001,car,Rome
5839,car,Rome
2980,car,Rome
1227,car,Madrid
8554,motorcycle,London
3387,motorcycle,Madrid
6239,car,Milan
1944,car,Milan
6314,car,Rome
5136,car,Milan
7799,motorcycle,London
4290,car,Rome
5124,car,London
3258,car,Milan
2767,car,Madrid
1131,car,Madrid
3321,car,Rome
2908,motorcycle,Rome
3165,car,Rome
2653,van,Madrid
1953,van,Rome
1148,car,Milan
3811,car,Rome
376,car,Rome
651,car,London
5057,car,Milan
8001,car,Rome
4356,car,Rome
2063,car,Milan
788,car,Rome
2779,car,Rome
1782,car,Rome
2738,car,Rome
7434,car,Milan
3998,car,London
6557,car,Rome
1349,car,Milan
5946,car,Rome
140,car,Madrid
5,car,Milan
3550,car,Milan
3323,car,Rome
3105,motorcycle,Madrid
617,car,Rome
1724,car,Madrid
6184,motorcycle,Rome
2155,car,London
2578,car,Milan
7230,car,Milan
1403,car,Rome
6154,motorcycle,Milan
2930,car,Rome
1108,car,Milan
4326,car,Milan
989,motorcycle,Milan
5630,car,Milan
7835,car,Milan
3396,car,Rome
8579,car,Milan
2758,car,Rome
2953,car,Milan
5204,car,Milan
3687,car,London
4199,car,Rome
4042,car,Milan
5652,car,Milan
7292,car,London
6208,car,Rome
1876,car,London
3422,car,Milan
96,car,Madrid
2263,car,London
2046,car,Rome
1498,car,Rome
3036,car,Rome
1340,car,Milan
317,car,Rome
4548,car,Rome
1781,car,Madrid
4413,motorcycle,Milan
6603,motorcycle,Milan
1825,car,Rome
510,car,Madrid
262,car,Madrid
718,van,Madrid
290,car,Milan
5445,car,London
8282,car,Madrid
3623,car,Milan
5658,car,Milan
7861,car,Rome
3505,car,London
61,car,Milan
7569,car,Milan
4259,motorcycle,Madrid
2527,car,Milan
4405,car,Rome
7818,car,Milan
1774,car,Rome
713,car,Madrid
6502,car,London
7401,car,Milan
6294,car,Madrid
5182,car,Rome
1749,car,Milan
2313,car,Rome
8491,car,Rome
7494,car,Rome
1708,car,Madrid
2012,car,Milan
1856,car,Rome
1179,car,Milan
3787,car,London
3015,car,Milan
2599,car,London
4697,motorcycle,Madrid
4048,car,Milan
691,car,Madrid
2777,car,Rome
7608,car,London
6122,van,Milan
2607,car,Rome
6387,car,Milan
201,car,London
3132,car,Milan
1243,motorcycle,Rome
3717,car,Milan
4159,car,Milan
6482,motorcycle,Madrid
2987,car,Milan
3187,car,Milan
4101,motorcycle,Rome
54,car,London
4033,motorcycle,Milan
923,car,Madrid
3314,car,Milan
265,car,Rome
6413,car,London
465,car,Milan
3331,car,Milan
2394,car,London
6006,car,Rome
8190,car,Milan
263,car,Rome
6866,car,Milan
176,car,Rome
3972,car,Milan
7690,motorcycle,Milan
3476,car,Milan
2867,car,Milan
4755,car,Rome
467,car,Milan
845,car,Milan
4505,motorcycle,Madrid
282,car,Rome
7658,car,Milan
4914,motorcycle,Rome
2055,car,Milan
7273,car,Madrid
2534,car,Milan
3424,motorcycle,Rome
2274,car,Milan
2051,car,Rome
7964,car,Madrid
6946,car,Rome
7880,van,Madrid
4176,car,Madrid
1997,car,Madrid
2631,car,London
3739,car,Madrid
8665,car,Milan
4841,car,Rome
2654,car,Madrid
7961,car,Madrid
1910,car,Rome
8449,motorcycle,Milan
8259,car,Milan
5269,car,Madrid
4117,car,Milan
7556,van,Milan
4306,motorcycle,Milan
5701,car,Madrid
8537,car,Milan
380,car,London
4676,car,London
3009,van,Madrid
7406,motorcycle,London
999,car,Milan
8612,motorcycle,Milan
4273,motorcycle,Rome
5043,car,Milan
5066,car,Rome
4808,car,Madrid
8192,car,Rome
2551,car,Rome
4417,car,Milan
489,car,Milan
7065,car,Madrid
8094,car,Milan
5329,car,Rome
8115,motorcycle,Milan
7405,motorcycle,Madrid
6345,car,London
6366,car,Milan
7905,car,Rome
8529,motorcycle,Rome
1514,car,London
3053,car,Milan
8018,car,Rome
5823,motorcycle,Milan
1718,car,Milan
6850,car,Milan
6278,car,Madrid
6943,car,Milan
7563,car,Rome
6266,car,Milan
1558,car,Milan
6051,car,London
7045,car,Milan
8353,car,Rome
5657,motorcycle,Milan
6878,motorcycle,Milan
4961,car,Milan
2608,car,Rome
3716,motorcycle,Milan
91,car,London
6821,car,Milan
6226,car,Milan
6932,car,Madrid
6108,car,Rome
945,car,Milan
6613,car,London
6211,car,Milan
2884,car,Milan
2212,motorcycle,Rome
8356,car,Rome
2531,motorcycle,Madrid
67,car,Milan
2614,car,Milan
1306,car,Milan
8493,car,Milan
752,car,Milan
6671,car,Milan
3150,car,Milan
3031,car,Rome
4724,car,Milan
4497,car,London
1164,car,Milan
5877,car,Rome
6457,motorcycle,London
3743,car,London
6113,van,Milan
3522,car,Rome
6453,car,Rome
5595,car,Milan
3887,car,Madrid
751,car,London
2978,car,Milan
3411,car,Milan
7645,car,Madrid
4379,motorcycle,Milan
3535,car,Rome
1635,car,Madrid
7422,car,Rome
2018,motorcycle,London
517,car,London
7218,motorcycle,Madrid
1239,car,Madrid
6994,car,Rome
5164,car,Milan
3868,car,Rome
7539,car,Milan
6779,motorcycle,Milan
128,car,Milan
6816,car,London
5129,car,Madrid
7471,car,Rome
8446,motorcycle,Rome
7325,car,Milan
462,car,Madrid
7372,motorcycle,Milan
7324,car,Madrid
7083,van,Milan
3695,car,Rome
931,motorcycle,Milan
5148,car,Milan
8003,car,Milan
2759,car,Madrid
2891,car,Rome
428,car,Rome
1381,van,Rome
5152,car,Milan
5517,car,London
1410,car,Rome
4350,motorcycle,Milan
4265,car,Milan
1060,car,Madrid
4517,car,Madrid
6480,car,Madrid
852,motorcycle,Milan
7430,car,Milan
2784,car,London
2713,motorcycle,Milan
7643,car,London
3684,motorcycle,London
7631,car,Rome
1601,car,Rome
1511,car,Rome
619,car,Milan
286,van,Milan
851,car,Rome
7524,car,Rome
2610,car,Rome
2558,car,Rome
1216,car,Milan
3475,car,Rome
741,car,Rome
8171,car,Rome
2732,car,Rome
3439,car,Rome
2479,car,Milan
8116,car,Milan
542,car,Madrid
876,car,London
3565,car,Milan
3645,car,Rome
3412,car,Milan
6009,car,Milan
2254,car,Madrid
58,car,London
3844,car,Milan
1795,car,Milan
3143,car,Milan
1883,motorcycle,Milan
5353,car,Milan
7878,car,Rome
594,car,Rome
7232,car,Madrid
3149,car,Rome
3380,car,Milan
7109,car,London
5860,motorcycle,Milan
7278,car,Milan
2819,car,Rome
7821,motorcycle,London
3831,car,Madrid
369,motorcycle,Milan
7998,car,Rome
7862,motorcycle,Milan
1706,car,Milan
469,car,Rome
3037,car,Rome
5171,car,London
7237,car,Rome
6844,car,Rome
8532,motorcycle,Milan
2864,car,Milan
3881,car,Rome
2248,car,Milan
5336,car,London
7673,car,Rome
79,car,Rome
1189,car,Milan
2943,car,Milan
1995,car,Milan
6011,car,Rome
5887,car,Milan
2300,car,London
5234,car,Milan
3345,car,Milan
6859,car,Milan
4779,van,Rome
4123,car,London
8,car,London
3233,car,Rome
6229,car,Rome
3129,motorcycle,Milan
3893,car,Milan
3962,car,Madrid
2235,car,Madrid
202,car,Madrid
3185,car,Rome
1029,car,London
7588,car,Rome
7528,car,Rome
2011,car,Rome
3482,car,Rome
4234,motorcycle,Madrid
6639,car,Milan
6252,car,Rome
787,car,London
5585,car,Rome
731,car,Rome
2184,motorcycle,Rome
4714,motorcycle,Milan
3361,car,Milan
8620,car,Rome
1975,motorcycle,Milan
5810,car,Milan
1772,car,London
3285,motorcycle,London
5254,motorcycle,Milan
5995,car,Milan
366,car,Rome
3681,car,Milan
4615,motorcycle,Rome
1592,car,Milan
5318,car,Rome
5974,car,London
7502,motorcycle,Rome
5744,car,Milan
2546,motorcycle,Madrid
511,car,London
4721,car,Milan
531,car,Rome
3316,car,Milan
4661,car,London
5719,car,Rome
5588,car,Milan
3292,car,Rome
1655,car,Milan
3928,car,Milan
4730,car,Milan
1128,motorcycle,London
8398,car,Madrid
6591,car,Rome
4960,car,Rome
5314,car,Madrid
5031,car,London
6240,car,London
4471,car,London
8586,car,Milan
3241,car,Rome
809,van,Milan
4700,car,London
4145,car,Milan
8296,car,Rome
8005,motorcycle,Milan
6040,car,Milan
4214,car,London
5557,car,Milan
4923,car,Milan
3643,car,Rome
7581,van,Milan
2147,car,London
498,car,London
3137,car,Rome
6371,van,Rome
5103,car,Milan
7439,car,London
1851,car,London
7173,car,Milan
4586,motorcycle,London
5338,car,Milan
2827,motorcycle,Milan
7629,motorcycle,Rome
6402,car,Milan
1418,motorcycle,Rome
4422,car,Rome
634,motorcycle,Milan
8436,motorcycle,Madrid
6224,car,Milan
2250,car,Milan
5536,car,London
2201,van,Milan
5145,car,Milan
5562,van,Madrid
1372,car,Milan
6526,car,Madrid
1647,car,Milan
6504,motorcycle,Milan
3104,car,Milan
1001,motorcycle,Milan
8189,car,Milan
8113,car,Milan
3938,motorcycle,Rome
6418,car,Milan
7853,car,Madrid
5439,car,Milan
777,car,Rome
7018,motorcycle,Milan
1312,car,Milan
5102,car,Rome
3359,car,Milan
8650,car,Rome
5698,motorcycle,Rome
2488,motorcycle,Milan
518,car,Milan
3636,car,Milan
8607,car,Madrid
621,car,Rome
8089,car,Milan
2003,car,Milan
5841,motorcycle,London
7226,motorcycle,Milan
3755,car,Milan
7516,car,Milan
4636,motorcycle,Milan
7790,car,Milan
913,car,Rome
8101,car,Milan
4778,car,London
73,car,Rome
6894,car,Rome
3443,car,Milan
7092,car,Rome
3715,car,London
2982,car,Rome
5373,car,Madrid
7533,car,Milan
2279,motorcycle,Milan
7713,car,London
8276,car,Madrid
5133,car,Madrid
1176,car,Milan
3515,car,Madrid
5929,car,London
5565,car,Madrid
3691,motorcycle,Milan
4163,car,Rome
1153,car,Madrid
6290,car,Rome
6056,car,Milan
21,car,London
5168,car,Rome
6663,car,Rome
6586,car,Madrid
1988,car,Rome
4433,car,Madrid
7315,car,London
7067,car,Milan
4876,car,Rome
6296,car,London
6427,car,Rome
1392,car,Rome
4421,car,London
1891,car,Rome
3506,car,Madrid
5888,car,London
2069,car,Rome
1914,car,Madrid
6911,car,Rome
2020,motorcycle,Milan
6761,van,Madrid
4013,motorcycle,Milan
3799,car,Rome
1236,car,Milan
7598,car,Milan
1915,car,London
5952,car,Milan
8212,motorcycle,Rome
3279,car,London
6773,car,Milan
669,car,Rome
939,car,Madrid
5175,car,Madrid
8036,car,Rome
1371,car,Milan
3788,car,Milan
215,car,Madrid
1353,car,London
2643,car,London
4986,car,Rome
2168,van,Madrid
1002,car,Madrid
6547,motorcycle,Rome
6634,car,London
4515,car,Milan
6630,car,Rome
412,car,London
3108,motorcycle,Rome
4712,car,Milan
329,car,London
1569,motorcycle,Milan
3450,car,Milan
5341,car,Rome
5801,car,Madrid
2345,car,Rome
6688,car,Rome
5547,car,Rome
4584,car,Milan
4883,car,Milan
7777,car,Milan
3612,car,Milan
6931,van,Rome
3669,car,Rome
548,motorcycle,Milan
6992,car,Rome
4407,motorcycle,Madrid
1959,van,Milan
8346,car,Milan
3026,car,Rome
1358,car,Rome
2595,car,Rome
137,motorcycle,Milan
6160,car,Rome
6928,car,Madrid
8093,motorcycle,Milan
2363,car,London
4614,car,Milan
7908,car,Milan
6577,car,London
2849,car,Milan
6357,car,Milan
7662,motorcycle,Milan
5580,car,Rome
8564,car,Madrid
2424,motorcycle,Milan
6512,car,Rome
8380,motorcycle,Milan
2983,car,Madrid
5135,motorcycle,Rome
2688,car,London
2252,car,Rome
6209,motorcycle,Milan
5044,motorcycle,Milan
1220,car,Rome
7131,motorcycle,Milan
6605,car,Rome
4302,car,Madrid
4070,car,Rome
3656,car,Milan
6637,motorcycle,Rome
4472,car,London
2318,car,London
7007,car,Madrid
2057,car,Rome
7143,car,Madrid
6743,car,Milan
537,motorcycle,Milan
6497,car,Madrid
2741,car,London
3072,car,Milan
8393,car,Rome
2364,motorcycle,Milan
1007,motorcycle,Rome
7520,car,Madrid
2515,car,London
4886,motorcycle,Milan
6196,car,Milan
6964,car,Rome
7483,car,Milan
1292,motorcycle,Milan
3224,motorcycle,Rome
3587,car,Madrid
3493,car,London
4151,car,Rome
6284,motorcycle,Milan
7718,car,London
5128,car,Rome
8391,car,London
2462,car,Milan
582,car,Milan
3848,car,London
8139,motorcycle,Milan
4196,motorcycle,Milan
3992,car,Milan
7641,car,Rome
4725,car,Rome
1450,car,Milan
4210,car,Milan
1906,car,Milan
1086,car,Milan
3046,car,Milan
8484,car,Rome
1313,car,London
4025,car,Milan
753,car,Milan
39,car,Milan
1651,car,Rome
7705,car,Rome
4454,car,Milan
8302,car,Madrid
6437,car,Milan
7114,car,Milan
3152,car,Rome
7336,motorcycle,Rome
6444,motorcycle,London
2616,car,Rome
1753,car,London
5362,car,London
6202,car,Rome
4107,car,Milan
8021,car,Milan
5466,motorcycle,Milan
2481,car,Milan
1556,car,Madrid
1699,car,Milan
7640,van,Milan
6127,car,Milan
647,motorcycle,London
3545,car,Madrid
97,car,London
1620,car,Rome
5705,motorcycle,Rome
962,car,Milan
5809,car,Rome
1700,car,Rome
3961,car,London
4209,car,Milan
4182,car,Milan
3549,car,Milan
2059,car,Milan
8616,motorcycle,Rome
3243,car,Rome
3767,motorcycle,Milan
4185,car,Rome
2828,car,Rome
6334,car,Milan
1850,car,Rome
1382,motorcycle,Milan
7198,car,Rome
4713,motorcycle,Rome
4970,car,Milan
7050,car,Milan
6382,car,Milan
7575,motorcycle,Milan
4502,car,Milan
3785,car,Rome
3533,motorcycle,Rome
6319,car,Milan
2871,car,London
4439,car,London
1444,car,Rome
6776,van,Rome
7770,motorcycle,Milan
7035,motorcycle,Milan
2115,car,London
6571,car,Rome
778,motorcycle,London
3498,car,Milan
3850,car,Milan
4736,car,Milan
565,car,Milan
6877,car,Rome
4035,motorcycle,Milan
2968,car,Milan
7446,car,Milan
4931,car,Rome
2769,car,London
3983,car,Rome
2672,car,Rome
3028,car,Rome
2428,car,Milan
7335,car,Madrid
6071,car,Rome
6016,car,Rome
6274,car,Rome
7042,car,Rome
6804,motorcycle,Milan
7308,car,Rome
8063,car,Milan
3204,car,Milan
3974,car,Madrid
7438,car,Milan
6075,car,Rome
2638,car,Rome
3913,car,Milan
7135,car,Milan
597,car,Milan
5531,car,Rome
5140,car,Milan
3305,car,London
6709,car,Rome
683,car,Madrid
3559,car,Madrid
7225,car,Rome
2992,van,Milan
327,car,Milan
3911,car,Milan
8429,car,Milan
367,car,Rome
8150,car,Rome
397,van,Rome
1116,car,Milan
2949,car,London
7257,car,London
4732,car,London
1230,car,Milan
1414,car,Milan
7455,car,Rome
3156,car,Milan
1091,car,Milan
3151,car,Rome
678,motorcycle,Milan
4564,car,Rome
5481,van,Madrid
4720,car,Madrid
5737,car,Milan
3642,car,Rome
6143,van,Rome
4225,car,Milan
432,car,Rome
7665,car,Rome
2425,car,Rome
3286,motorcycle,London
178,car,Milan
3090,car,Rome
1765,car,Milan
8068,car,Rome
5617,car,Rome
5350,car,Rome
2386,car,Madrid
6755,car,Rome
7937,motorcycle,Milan
5556,car,Milan
6737,car,Milan
4161,car,Rome
8657,car,Milan
1952,motorcycle,Milan
8566,car,Milan
7855,car,Milan
1156,car,London
8084,motorcycle,London
7301,motorcycle,Rome
7099,car,Rome
5096,car,London
1775,car,London
1824,car,Milan
7170,car,Rome
2649,car,Milan
7523,car,Milan
1370,car,Rome
261,car,Milan
3118,car,London
7875,car,Milan
7536,motorcycle,Madrid
6938,car,Milan
8110,car,Madrid
2545,car,Rome
1319,car,London
6015,car,Milan
4328,car,Rome
6037,car,Milan
8100,motorcycle,Milan
1666,car,Rome
2437,car,Madrid
6390,car,Milan
1447,car,Rome
2191,car,London
6947,car,Milan
5213,car,London
5724,car,London
6388,car,London
7069,car,Milan
6468,car,Milan
5674,car,Milan
506,motorcycle,Milan
141,car,Milan
5956,car,Rome
4023,car,Milan
6919,car,Milan
2251,van,Rome
3337,car,Milan
6102,car,Rome
5169,car,Milan
3030,car,Milan
5396,motorcycle,Madrid
7421,car,Milan
1897,car,Rome
7101,motorcycle,Milan
6465,car,London
3803,car,Milan
1033,car,Milan
3593,car,Madrid
1902,car,London
233,car,Milan
7059,car,Milan
4653,van,Milan
374,car,Milan
998,car,Milan
1489,car,Rome
6062,car,Milan
3332,car,Milan
8181,car,Madrid
1139,motorcycle,Milan
4681,car,Rome
4437,car,Milan
5600,car,London
6680,motorcycle,Rome
6162,car,Milan
681,motorcycle,Rome
549,motorcycle,Madrid
4293,car,Rome
8514,car,Rome
7778,car,Rome
7604,car,Milan
7327,car,Milan
3534,car,Rome
992,car,Milan
5843,car,Rome
2848,car,London
892,car,Milan
4061,car,Milan
5308,car,Milan
7751,car,Milan
6732,car,Madrid
3914,car,Milan
1550,motorcycle,Milan
4648,car,Milan
5694,car,Rome
241,car,Rome
6885,car,Milan
8552,car,Milan
7845,car,Madrid
8653,car,Madrid
6473,car,Milan
5105,car,Milan
7395,van,Rome
485,car,Milan
6561,car,Madrid
5045,motorcycle,Rome
2405,car,Rome
3644,car,Rome
7740,car,Rome
6161,car,Rome
8234,car,Rome
5476,car,London
5309,car,London
6960,motorcycle,London
4142,car,Milan
7000,car,London
6662,car,Madrid
5246,car,Rome
5962,car,Rome
6311,car,Madrid
2083,car,London
1289,car,Milan
308,car,Rome
8349,car,Milan
6126,car,London
4018,car,Milan
898,car,Rome
5863,car,Rome
795,car,Milan
3772,car,Milan
4928,car,Madrid
2694,car,Milan
3271,car,Madrid
4411,car,Rome
3041,car,Milan
7235,car,Rome
5664,car,London
2335,car,Milan
3994,van,Milan
2906,car,Rome
7677,car,Rome
1696,car,Milan
2630,car,Madrid
7006,car,London
3750,car,Milan
289,car,Madrid
6267,motorcycle,Milan
3694,car,Rome
2378,car,Milan
7541,car,Madrid
3920,car,Madrid
6862,car,London
1568,car,Milan
7290,car,Rome
405,car,Milan
2342,car,Milan
7104,car,Milan
7110,car,London
5800,car,Milan
386,car,Milan
5533,car,Milan
5060,car,Madrid
1576,car,Rome
4313,car,Rome
6004,car,Milan
2601,car,Milan
6855,motorcycle,Milan
1934,car,Milan
2537,car,Milan
5695,car,Milan
6691,van,Rome
5407,car,Milan
164,car,Rome
2116,motorcycle,London
1082,motorcycle,Rome
2772,car,Rome
2267,car,London
3866,car,Madrid
6652,motorcycle,Milan
4787,car,Milan
5776,car,Milan
3982,car,Madrid
3934,car,Rome
1652,car,Milan
7091,car,Rome
1437,car,Madrid
5007,car,Milan
903,car,Milan
3801,car,Milan
8619,car,Madrid
1855,car,London
1607,van,Rome
2965,car,Rome
5174,car,Milan
6487,car,Rome
2320,car,Milan
8556,car,Madrid
6257,car,Milan
3477,car,Rome
3833,car,Milan
6730,car,Milan
6304,car,Rome
1922,car,Rome
790,car,Milan
3135,car,Milan
1940,car,Rome
2219,car,Rome
1491,car,London
1110,car,Madrid
6372,car,Milan
8206,car,Milan
3555,car,Milan
1273,car,Milan
6471,car,Milan
5966,car,Rome
7286,car,Rome
650,car,London
331,car,Milan
2278,car,London
6190,car,Rome
6031,car,Rome
4602,car,Rome
2656,car,Rome
4511,car,London
5516,car,Rome
7184,car,Rome
6080,car,Milan
861,car,Milan
8661,motorcycle,Milan
2031,car,Rome
1925,motorcycle,London
7482,car,London
5907,car,Milan
2621,car,Milan
716,car,Milan
5697,motorcycle,Milan
6650,car,Rome
1728,motorcycle,Rome
2735,car,Milan
7622,car,Rome
6260,car,Milan
7097,motorcycle,Madrid
5524,van,Milan
7277,car,London
6157,car,Milan
7076,car,Rome
3479,car,Madrid
6873,car,Rome
1241,car,Rome
4104,car,Milan
781,motorcycle,Madrid
620,car,Madrid
7374,motorcycle,Milan
4753,car,Milan
4386,car,Rome
1957,motorcycle,Milan
2957,motorcycle,Milan
2096,car,Milan
3085,car,London
5072,car,London
512,motorcycle,London
871,car,London
6677,motorcycle,Rome
5091,car,Milan
4837,car,Rome
7261,car,London
4103,car,London
544,motorcycle,Milan
99,car,Madrid
5465,van,Madrid
1461,car,Madrid
209,car,Madrid
5101,car,Milan
4949,car,Milan
1686,motorcycle,Milan
3461,car,Rome
1712,car,Rome
5788,car,Rome
823,car,London
8370,car,Milan
8317,car,Milan
2461,car,Rome
5632,motorcycle,Milan
2862,van,Rome
3727,motorcycle,Madrid
8413,motorcycle,Madrid
7899,car,Milan
6070,car,Milan
2380,car,Milan
4377,car,London
1324,car,London
4735,car,Milan
2384,car,Rome
1113,motorcycle,Madrid
4566,car,Rome
3655,car,London
983,car,Rome
1853,van,Rome
4024,car,Milan
7240,car,Madrid
6325,car,Milan
4253,car,Milan
8017,car,Milan
358,car,Rome
2413,motorcycle,Milan
7943,van,Milan
3190,car,London
8051,car,London
2850,car,Milan
8486,car,Madrid
196,van,Milan
2486,car,Rome
8389,motorcycle,Milan
1987,car,Milan
5298,car,Rome
3564,car,Milan
108,car,Milan
1582,car,Rome
2633,motorcycle,Milan
8090,car,Rome
7947,car,London
3409,car,London
846,car,Milan
408,car,Milan
7453,car,Milan
6568,car,Rome
7719,motorcycle,London
4649,car,Milan
6,motorcycle,Rome
1615,car,Milan
1171,car,Rome
2503,car,Madrid
3444,motorcycle,Rome
8617,car,Milan
1421,car,Rome
7016,car,Rome
3996,car,Milan
7023,car,London
7902,car,Milan
4133,car,Milan
4717,car,Milan
654,van,Rome
1471,car,Rome
8268,motorcycle,Rome
3553,car,Milan
1244,car,Milan
3985,car,Rome
4680,car,London
1942,car,Rome
3879,car,Rome
5817,car,Rome
7060,motorcycle,Milan
117,car,Milan
1366,car,Milan
6661,car,Milan
7223,motorcycle,Milan
5561,car,Rome
256,car,Milan
3087,car,Milan
368,car,Milan
1881,car,Milan
6092,car,Rome
7139,car,London
6645,car,Madrid
8091,car,Rome
129,car,Rome
163,car,Rome
5286,car,London
7527,car,Milan
5554,car,London
5819,car,Rome
7182,car,Milan
250,car,Milan
2327,motorcycle,Milan
8173,car,Milan
2262,car,London
435,car,London
2967,car,London
5756,car,Milan
5342,car,Madrid
7854,car,London
2715,car,Milan
1092,van,Milan
3981,car,Milan
2771,car,Milan
2322,van,Milan
2397,car,Rome
6455,motorcycle,Rome
2629,car,Madrid
6068,car,Rome
866,car,Milan
2858,car,Madrid
1267,motorcycle,Madrid
1903,car,Milan
4577,car,London
750,car,Milan
4903,motorcycle,Milan
5270,car,Milan
8350,car,Milan
3021,car,Rome
348,car,Rome
5669,car,Milan
1677,car,Rome
3667,car,Milan
71,car,Madrid
1520,car,Milan
8369,car,Rome
7313,car,Milan
1202,car,Rome
5076,car,London
1663,car,Madrid
1991,motorcycle,Rome
8408,car,Milan
1258,car,London
1828,car,Rome
1329,car,Milan
4391,car,London
2677,car,Milan
5901,car,Rome
1591,motorcycle,Milan
7944,car,Milan
2961,car,Milan
3600,car,Milan
4643,car,Rome
4897,car,Milan
4555,van,Madrid
3984,car,Rome
3806,motorcycle,Madrid
694,car,Rome
1794,car,London
8177,car,Milan
528,car,Rome
8031,car,Milan
6790,car,Milan
7756,car,Rome
8371,car,Milan
1547,car,Rome
4827,car,Rome
5803,car,Milan
8427,van,Milan
496,car,Milan
628,van,Milan
5680,car,Rome
5975,car,Milan
5912,car,Madrid
3123,car,Rome
4807,car,Madrid
2763,car,Rome
6770,motorcycle,Rome
6739,car,Milan
1561,car,Milan
7986,car,Milan
3756,van,Milan
4014,car,Rome
2781,car,London
7311,car,Milan
2399,car,London
521,motorcycle,Milan
5873,car,Rome
382,car,Milan
1963,car,Rome
239,car,Milan
6889,car,Milan
7271,car,Milan
6263,car,Milan
7911,car,Milan
8594,car,Milan
3611,van,Milan
1362,car,Milan
7648,car,Rome
3293,car,Madrid
8600,car,Rome
1028,car,Milan
7384,car,London
2025,car,London
2064,car,Milan
6379,motorcycle,Rome
7468,motorcycle,Milan
7933,car,Milan
6057,car,Milan
7288,car,London
2914,car,Milan
606,motorcycle,Rome
6146,van,Rome
1518,car,London
6606,car,Milan
2127,car,Rome
3109,car,Milan
5276,car,Milan
8674,car,London
3192,car,Rome
3898,car,Rome
4091,car,Milan
7951,car,Milan
8378,motorcycle,Milan
1867,motorcycle,Madrid
7269,car,London
4689,car,Rome
2821,car,Milan
7745,car,London
5846,motorcycle,Rome
3304,car,Milan
4419,car,Milan
761,car,Madrid
5511,car,Madrid
7022,car,Milan
3783,car,Rome
2152,car,London
714,motorcycle,Milan
3530,motorcycle,Milan
5943,car,Milan
5782,car,Milan
4174,car,Rome
1143,motorcycle,Milan
4418,motorcycle,Rome
6422,car,London
6697,car,Rome
1896,car,Milan
2471,motorcycle,Milan
5247,motorcycle,Milan
2913,car,Milan
6462,car,Madrid
1208,car,London
6258,car,Milan
5553,car,Rome
6882,car,Rome
2536,car,London
724,car,Milan
4375,car,Milan
4834,car,Madrid
6268,car,Milan
618,car,Milan
5376,car,Milan
2173,car,Milan
5106,car,Milan
6815,car,Rome
6486,van,Milan
956,car,London
2208,car,Rome
8540,car,Rome
162,car,London
3429,car,Milan
3590,car,Rome
385,car,Milan
8475,car,Milan
3706,car,Rome
1195,car,Rome
3197,car,London
914,motorcycle,Milan
3657,car,Rome
2823,car,Rome
4605,car,Rome
6840,car,Milan
2188,car,Rome
6676,car,Milan
5714,car,London
6035,motorcycle,Madrid
3235,car,London
4540,car,London
8306,car,Milan
3927,car,London
8123,motorcycle,Milan
2375,car,Milan
1158,motorcycle,Milan
4,car,Madrid
7551,car,Milan
6600,car,Rome
1106,car,London
8468,car,Milan
179,motorcycle,Milan
2680,car,Milan
8214,car,London
7572,car,Milan
8035,car,London
972,car,London
8487,car,Milan
1317,car,Milan
5198,car,Rome
8512,car,Milan
3117,car,Milan
4835,car,Rome
4763,van,Rome
6659,car,Rome
2177,motorcycle,Madrid
4434,car,Rome
342,car,London
1430,car,Madrid
5065,car,Madrid
4036,car,Milan
5432,car,Milan
6754,car,Rome
4659,car,Milan
7846,car,Madrid
1406,car,Milan
8230,car,Rome
7352,car,Rome
7642,car,Milan
2222,car,Milan
1860,car,Milan
7688,car,Milan
272,car,Madrid
8508,car,Milan
2617,car,Milan
2053,car,Rome
7663,motorcycle,Milan
294,car,Milan
1640,car,Madrid
2006,motorcycle,Milan
3007,car,Milan
5908,car,Milan
4817,car,Rome
6197,car,Milan
1284,car,Rome
6355,car,London
1242,motorcycle,Milan
7814,car,Milan
796,car,Rome
5375,car,Milan
3794,motorcycle,Milan
2256,car,Rome
626,car,London
4294,car,London
8521,car,London
7634,car,Madrid
967,car,London
656,car,Rome
7466,car,Milan
2747,car,Rome
8019,car,Milan
3598,car,Milan
169,car,Milan
3351,car,Milan
7497,car,Rome
793,car,London
2125,car,London
5109,car,Rome
1259,car,Madrid
4450,motorcycle,Madrid
2495,motorcycle,Rome
3508,motorcycle,Milan
437,car,Rome
5968,car,Milan
7798,car,Rome
5464,car,Rome
8379,car,Madrid
7748,car,London
858,car,Rome
5978,car,London
