id,quote_id,product_type,premium,taxes
3287,9405,full,190.09,39.82
770,1806,breakdown,16.89,4.54
10013,5710,breakdown,22.9,5.09
3060,3352,breakdown,16.89,4.54
4135,5911,breakdown,22.9,5.09
23613,8272,legal,30.0,1.71
11536,9267,full,586.12,122.78
16171,1466,legal,46.13,1.71
14192,1858,legal,25.0,1.71
28233,8557,full,626.36,131.21
8304,3320,breakdown,16.89,4.54
23284,1727,legal,25.0,1.71
21887,6406,breakdown,16.89,4.54
19619,6704,breakdown,16.89,4.54
11521,2197,full,453.52,95.0
2168,818,full,279.11,58.47
28566,2747,breakdown,16.89,4.54
22113,5346,full,231.18,48.43
19175,6883,full,390.18,81.74
25734,449,full,1233.58,258.42
22745,7265,legal,25.0,1.71
10831,1668,breakdown,16.89,4.54
18852,4159,legal,37.5,2.02
10542,2080,full,327.34,68.57
23634,2075,breakdown,16.89,4.54
26365,2462,breakdown,22.9,5.09
12012,1403,legal,25.0,1.71
18066,6661,breakdown,16.89,4.54
15560,9860,breakdown,22.9,5.09
13496,7343,breakdown,16.89,4.54
4482,3910,breakdown,16.89,4.54
12882,1853,full,442.75,92.75
4926,1194,full,265.46,55.61
16197,1039,full,379.5,79.5
2317,320,breakdown,16.89,4.54
20158,2373,breakdown,16.89,4.54
10466,5425,legal,46.13,1.71
11107,2709,breakdown,25.9,5.91
26915,3948,legal,25.0,1.71
2909,4927,breakdown,16.89,4.54
23579,5095,full,175.92,36.85
17214,9645,breakdown,16.89,4.54
1230,7217,breakdown,25.9,5.91
21096,6309,breakdown,22.9,5.09
4314,1201,breakdown,16.89,4.54
22723,7788,legal,46.13,1.71
8294,8072,full,356.98,74.78
21345,9482,legal,37.5,2.02
27748,4455,legal,25.0,1.71
6762,5301,full,101.2,21.2
11049,7023,full,556.07,116.49
29047,2092,breakdown,16.89,4.54
16262,7660,legal,25.0,1.71
13127,2064,full,250.47,52.47
5919,96,full,238.39,49.94
5710,4104,breakdown,16.89,4.54
26334,9030,breakdown,22.9,5.09
24203,1402,full,564.97,118.35
16782,3890,breakdown,16.89,4.54
17114,6011,breakdown,16.89,4.54
24685,832,full,270.05,56.57
15888,482,legal,46.13,1.71
15086,5704,legal,25.0,1.71
8455,4410,breakdown,16.89,4.54
20052,4092,breakdown,16.89,4.54
21049,5442,breakdown,22.9,5.09
23624,7988,breakdown,16.89,4.54
12531,5767,legal,46.13,1.71
29000,1105,breakdown,16.89,4.54
12509,7415,legal,25.0,1.71
12095,934,legal,25.0,1.71
2437,5988,breakdown,16.89,4.54
26308,9659,legal,25.0,1.71
12363,3721,legal,25.0,1.71
3898,7376,full,183.24,38.39
11238,5825,legal,25.0,1.71
20311,3080,full,590.92,123.79
22516,4330,breakdown,16.89,4.54
22072,8530,breakdown,16.89,4.54
19436,1521,legal,46.13,1.71
19864,4143,full,550.77,115.38
15577,4156,full,513.25,107.52
15196,166,full,807.59,169.18
23287,1467,breakdown,16.89,4.54
15770,8135,legal,25.0,1.71
8437,8132,full,193.77,40.6
21764,5349,legal,25.0,1.71
12760,1590,full,169.37,35.48
15458,2160,legal,25.0,1.71
28278,3312,legal,46.13,1.71
29192,8489,breakdown,22.9,5.09
5087,7502,breakdown,16.89,4.54
11284,1146,legal,46.13,1.71
16315,682,breakdown,16.89,4.54
28393,5364,full,323.38,67.75
11313,6235,legal,25.0,1.71
3909,5220,full,418.46,87.66
29913,4714,full,321.23,67.29
523,8365,full,224.65,47.07
8272,6930,legal,25.0,1.71
15207,7444,legal,25.0,1.71
8839,2432,full,176.11,36.9
23692,1175,full,172.87,36.22
25727,238,legal,25.0,1.71
27114,9339,legal,25.0,1.71
9630,6944,breakdown,22.9,5.09
5623,8391,legal,46.13,1.71
6934,1249,legal,37.5,2.02
25722,6090,breakdown,16.89,4.54
12259,4790,legal,92.32,2.83
15291,810,full,171.53,35.93
6887,1508,breakdown,16.89,4.54
4289,4853,legal,25.0,1.71
24180,3302,full,379.5,79.5
11205,2123,full,499.47,104.64
8384,8548,legal,46.13,1.71
7973,8664,full,960.55,201.22
14441,2694,breakdown,16.89,4.54
9417,2623,full,352.38,73.82
24016,1510,breakdown,16.89,4.54
27571,279,full,205.6,43.07
28204,2764,breakdown,22.9,5.09
6452,7127,breakdown,22.9,5.09
28264,329,breakdown,16.89,4.54
9118,8146,breakdown,16.89,4.54
2999,5243,breakdown,22.9,5.09
13232,3635,legal,37.5,2.02
204,1874,legal,25.0,1.71
25824,4940,full,236.38,49.52
11312,2790,legal,46.13,1.71
6235,2674,legal,25.0,1.71
18331,6545,legal,46.13,1.71
5644,4722,full,537.28,112.56
14143,9434,breakdown,16.89,4.54
8222,7206,full,101.2,21.2
24680,6235,breakdown,16.89,4.54
19332,5096,breakdown,16.89,4.54
17773,3612,breakdown,16.89,4.54
28057,5194,breakdown,16.89,4.54
27968,2798,legal,37.5,2.02
28265,1438,full,101.55,21.27
4951,7801,breakdown,16.89,4.54
21498,7219,legal,37.5,2.02
29672,2824,full,263.68,55.24
1238,9674,full,158.03,33.11
18518,7129,full,412.39,86.39
3069,2052,full,915.35,191.75
7003,1224,legal,25.0,1.71
28751,3671,full,352.23,73.79
578,7468,breakdown,16.89,4.54
13602,8968,legal,25.0,1.71
24761,8656,legal,25.0,1.71
992,6536,legal,37.5,2.02
15193,5891,legal,37.5,2.02
9311,206,legal,30.0,1.71
15593,7618,legal,37.5,2.02
15804,9961,breakdown,25.9,5.91
11468,3915,legal,25.0,1.71
25822,9243,full,538.28,112.76
22215,2276,legal,46.13,1.71
24435,6307,full,280.49,58.76
21594,6587,legal,37.5,2.02
10592,8023,full,342.75,71.8
19085,1531,breakdown,32.4,6.5
11624,262,full,340.51,71.33
4332,8267,full,396.35,83.03
15786,3675,legal,25.0,1.71
25759,6111,full,395.93,82.94
24059,6450,breakdown,22.9,5.09
11195,8875,breakdown,16.89,4.54
7761,1908,legal,25.0,1.71
3225,2487,legal,25.0,1.71
12480,7844,full,531.08,111.26
12567,4608,full,770.25,161.35
8255,5069,full,132.83,27.83
2666,8960,legal,25.0,1.71
8823,2227,breakdown,16.89,4.54
6789,338,legal,30.0,1.71
29444,4311,breakdown,16.89,4.54
18180,6079,full,174.86,36.63
19641,8701,breakdown,16.89,4.54
20821,7527,legal,37.5,2.02
271,6469,full,206.76,43.31
1288,5486,breakdown,32.4,6.5
24009,2211,breakdown,16.89,4.54
1823,2389,full,330.07,69.15
20549,5118,legal,25.0,1.71
14724,8205,legal,25.0,1.71
28505,2964,legal,37.5,2.02
739,1266,legal,25.0,1.71
20691,744,legal,25.0,1.71
24939,3426,legal,25.0,1.71
2135,1762,legal,37.5,2.02
8373,4039,breakdown,16.89,4.54
8715,5593,breakdown,16.89,4.54
8983,1257,breakdown,16.89,4.54
20862,5207,full,174.9,36.64
13824,5432,breakdown,22.9,5.09
8882,7140,legal,25.0,1.71
27382,740,full,179.84,37.67
6398,674,full,301.03,63.06
2678,2682,full,562.96,117.93
10345,3542,legal,30.0,1.71
20187,4480,breakdown,16.89,4.54
10658,7002,full,257.3,53.9
24904,1701,full,365.67,76.6
4151,324,breakdown,22.9,5.09
16003,3949,legal,25.0,1.71
20021,9827,breakdown,16.89,4.54
5663,9926,full,297.59,62.34
9737,7783,full,474.39,99.38
29997,4437,full,293.93,61.58
4226,6517,breakdown,16.89,4.54
13560,1566,full,231.82,48.56
25012,6987,full,269.44,56.44
2225,256,full,454.32,95.17
19342,9701,breakdown,16.89,4.54
28772,8037,breakdown,16.89,4.54
10538,4871,legal,25.0,1.71
21073,4153,full,190.31,39.87
5062,2768,legal,37.5,2.02
7678,4257,legal,25.0,1.71
3644,8609,full,573.83,120.21
10226,378,legal,25.0,1.71
7065,4562,legal,25.0,1.71
9981,1629,full,189.75,39.75
23304,2689,breakdown,16.89,4.54
10237,6611,full,217.92,45.65
27229,23,legal,25.0,1.71
12330,312,full,432.68,90.64
19244,9008,legal,25.0,1.71
16949,2075,legal,25.0,1.71
24310,9534,legal,37.5,2.02
15961,9222,full,745.5,156.17
18182,1594,breakdown,16.89,4.54
21445,7895,legal,25.0,1.71
15742,2853,legal,37.5,2.02
2448,1274,full,363.31,76.11
9826,6235,full,167.5,35.09
9449,6877,breakdown,16.89,4.54
1960,7943,breakdown,22.9,5.09
9997,8188,breakdown,16.89,4.54
4185,8389,legal,37.5,2.02
13779,2240,breakdown,16.89,4.54
28445,4564,full,421.4,88.28
11356,3721,full,171.25,35.87
10425,8814,legal,25.0,1.71
4911,8803,breakdown,16.89,4.54
29688,388,full,494.64,103.62
25554,3564,full,349.93,73.31
29538,7476,full,249.39,52.25
1727,2231,legal,25.0,1.71
13885,7093,breakdown,22.9,5.09
14080,9417,full,536.02,112.29
4166,7520,legal,37.5,2.02
8311,9480,full,285.36,59.78
15731,1199,legal,25.0,1.71
2404,2121,full,324.16,67.91
22324,7654,breakdown,16.89,4.54
23685,3156,full,449.73,94.21
6981,87,full,399.51,83.69
13698,4304,breakdown,22.9,5.09
134,5126,legal,25.0,1.71
29220,4271,legal,25.0,1.71
19879,4904,full,365.5,76.57
2089,8432,legal,25.0,1.71
19608,3148,breakdown,16.89,4.54
4437,9577,legal,25.0,1.71
21310,274,full,361.16,75.66
19970,1266,full,539.78,113.08
16783,1148,legal,69.23,2.27
15628,5392,full,449.53,94.17
831,7417,full,192.65,40.36
29097,6930,full,261.35,54.75
7148,4292,full,566.27,118.62
19494,3228,legal,37.5,2.02
22286,5378,breakdown,16.89,4.54
22747,3888,breakdown,16.89,4.54
20369,6186,breakdown,16.89,4.54
760,4792,legal,37.5,2.02
14487,6922,full,117.27,24.56
16826,4702,legal,25.0,1.71
11809,9818,breakdown,16.89,4.54
6028,6188,legal,25.0,1.71
3065,3141,legal,25.0,1.71
25059,1430,full,314.61,65.9
16652,7678,full,647.3,135.6
11545,6097,legal,46.13,1.71
6369,2670,full,159.19,33.35
27503,5563,full,695.29,145.66
13995,9956,breakdown,16.89,4.54
17017,3616,legal,46.13,1.71
20858,3161,legal,25.0,1.71
22617,7202,full,251.74,52.74
14922,1599,legal,25.0,1.71
21437,8908,full,188.2,39.42
12308,6880,full,507.72,106.36
26171,602,full,355.29,74.43
11876,5740,legal,46.13,1.71
6163,1327,breakdown,16.89,4.54
1306,1201,legal,25.0,1.71
5238,2012,legal,25.0,1.71
24642,935,full,252.83,52.97
5162,8481,legal,25.0,1.71
3679,510,legal,46.13,1.71
25160,7686,full,564.27,118.21
27987,9237,breakdown,22.9,5.09
3726,9684,breakdown,16.89,4.54
4796,2857,legal,25.0,1.71
5862,6003,breakdown,16.89,4.54
29901,6214,legal,30.0,1.71
11359,5538,legal,25.0,1.71
24041,6902,legal,30.0,1.71
27672,5203,full,313.65,65.71
22801,8335,legal,25.0,1.71
15858,2757,full,383.59,80.36
14213,4199,full,169.37,35.48
2346,7117,full,313.71,65.72
18462,4748,full,409.26,85.73
5510,2765,legal,25.0,1.71
17535,7155,legal,25.0,1.71
2896,3612,legal,25.0,1.71
9115,4448,legal,37.5,2.02
9206,7845,breakdown,16.89,4.54
3607,9634,full,287.03,60.13
3036,9166,full,359.1,75.23
17826,4764,full,339.62,71.14
12107,5734,full,246.68,51.68
14237,6842,breakdown,16.89,4.54
4416,9769,breakdown,16.89,4.54
23843,7445,full,216.7,45.4
25926,2801,full,213.01,44.62
3483,9520,legal,25.0,1.71
9857,865,legal,25.0,1.71
2050,6633,breakdown,16.89,4.54
18673,5226,full,582.79,122.09
12861,5507,breakdown,16.89,4.54
16407,5536,full,233.01,48.81
28599,5463,full,193.33,40.5
17284,6584,full,424.87,89.01
12225,9040,full,160.6,33.64
15940,2544,breakdown,16.89,4.54
786,6179,legal,46.13,1.71
21490,6673,breakdown,16.89,4.54
26887,6394,full,163.79,34.32
8702,2880,full,237.95,49.85
18741,2924,full,319.4,66.91
28722,2211,full,268.26,56.2
7205,6621,breakdown,22.9,5.09
27431,5920,full,263.12,55.12
19575,6740,legal,46.13,1.71
15847,7098,legal,46.13,1.71
22652,4133,breakdown,16.89,4.54
23048,3804,breakdown,16.89,4.54
22614,5521,legal,25.0,1.71
16511,8297,full,879.38,184.22
3557,8610,breakdown,16.89,4.54
27411,6996,full,339.75,71.17
21102,4761,breakdown,22.9,5.09
14384,4983,full,468.15,98.07
17601,574,legal,25.0,1.71
5212,7891,legal,25.0,1.71
20811,5901,breakdown,16.89,4.54
16241,4090,legal,25.0,1.71
6302,7461,breakdown,16.89,4.54
2510,4819,breakdown,16.89,4.54
9757,7871,breakdown,16.89,4.54
20400,9124,full,169.37,35.48
994,135,full,607.28,127.22
9580,3506,legal,25.0,1.71
12577,9590,breakdown,22.9,5.09
7033,5669,full,684.06,143.3
2873,4632,legal,25.0,1.71
5882,493,full,282.36,59.15
9148,6473,legal,45.0,2.08
8948,8420,full,512.07,107.27
20673,2690,full,205.98,43.15
14656,9393,legal,25.0,1.71
12345,4777,full,257.66,53.98
5126,1026,breakdown,16.89,4.54
655,807,full,496.2,103.95
23225,402,full,373.72,78.29
17945,3376,full,150.32,31.49
9458,1875,full,398.25,83.43
8057,827,legal,25.0,1.71
10198,3340,full,481.63,100.9
374,9694,legal,25.0,1.71
8396,1083,breakdown,16.89,4.54
7173,3011,full,152.23,31.89
13411,369,full,324.89,68.06
29796,8904,breakdown,32.4,6.5
7589,2648,full,101.2,21.2
20965,1948,full,390.22,81.75
22907,7857,legal,46.13,1.71
3851,8730,breakdown,16.89,4.54
9636,3820,full,349.21,73.16
28335,478,legal,37.5,2.02
26772,1482,full,202.16,42.35
14199,9891,breakdown,16.89,4.54
7292,8415,legal,25.0,1.71
13461,2920,full,101.2,21.2
4469,9002,full,255.15,53.45
20350,9702,legal,25.0,1.71
3952,2509,full,1146.31,240.14
6855,4830,breakdown,16.89,4.54
758,5864,full,223.37,46.79
8804,6896,full,217.8,45.62
25050,9912,legal,25.0,1.71
29051,9523,legal,37.5,2.02
20885,2316,legal,37.5,2.02
5347,8403,full,494.83,103.66
13207,4130,breakdown,16.89,4.54
2778,8713,breakdown,16.89,4.54
16541,6008,full,442.22,92.64
3473,9612,legal,25.0,1.71
26182,4292,breakdown,16.89,4.54
5063,4298,legal,25.0,1.71
23007,8107,full,516.86,108.27
13331,6591,legal,25.0,1.71
23742,9282,full,815.23,170.78
12842,8153,full,251.11,52.6
12464,7258,breakdown,22.9,5.09
19159,51,breakdown,16.89,4.54
23463,6365,breakdown,16.89,4.54
29841,6040,breakdown,22.9,5.09
13302,2080,legal,25.0,1.71
5371,6194,full,424.11,88.84
29044,8586,breakdown,16.89,4.54
9381,1248,full,512.77,107.42
15873,2372,legal,25.0,1.71
24208,8303,full,882.1,184.79
7156,9350,legal,46.13,1.71
17217,8957,full,653.95,136.99
16227,640,breakdown,16.89,4.54
4642,4316,legal,46.13,1.71
26112,3405,full,241.88,50.67
2994,4273,legal,30.0,1.71
865,6514,full,364.28,76.31
21629,9856,breakdown,25.9,5.91
6550,2701,breakdown,22.9,5.09
26297,4915,breakdown,16.89,4.54
4404,6713,breakdown,22.9,5.09
21552,437,breakdown,16.89,4.54
16995,2886,legal,46.13,1.71
11819,6613,legal,25.0,1.71
11002,8880,full,224.44,47.02
6787,9081,breakdown,16.89,4.54
25509,8898,legal,37.5,2.02
2287,5894,legal,25.0,1.71
22395,5609,full,303.62,63.6
29291,6161,legal,25.0,1.71
14958,215,legal,37.5,2.02
4937,9593,full,132.83,27.83
25307,9388,breakdown,16.89,4.54
27373,1880,breakdown,16.89,4.54
15831,6085,full,230.17,48.22
13447,7096,legal,46.13,1.71
17574,8338,breakdown,16.89,4.54
9918,6256,full,421.68,88.34
25016,8456,full,257.53,53.95
10219,9896,legal,25.0,1.71
3174,3674,legal,25.0,1.71
19565,5202,legal,37.5,2.02
9934,8658,full,224.42,47.02
27325,8137,breakdown,16.89,4.54
1455,6329,full,233.56,48.93
14842,8794,legal,46.13,1.71
4677,725,full,367.38,76.96
13332,8821,full,485.62,101.73
24117,2449,breakdown,16.89,4.54
2531,4005,full,471.79,98.83
24834,77,breakdown,16.89,4.54
15906,6103,full,278.39,58.32
21480,9847,legal,46.13,1.71
18147,8411,legal,37.5,2.02
2463,6380,breakdown,16.89,4.54
25783,9107,breakdown,16.89,4.54
2996,3740,breakdown,16.89,4.54
14911,5121,breakdown,16.89,4.54
1936,8544,breakdown,16.89,4.54
26305,358,full,190.36,39.88
15184,4099,full,381.8,79.98
12015,6833,full,270.2,56.61
9956,1587,breakdown,16.89,4.54
26922,9153,full,380.6,79.73
25916,1769,breakdown,16.89,4.54
20495,9852,full,316.25,66.25
3573,4832,full,477.04,99.94
14673,7645,legal,25.0,1.71
3881,6339,breakdown,22.9,5.09
23406,3169,legal,25.0,1.71
29690,6211,full,323.79,67.83
21780,6841,full,192.54,40.33
23621,2702,legal,25.0,1.71
22887,5447,breakdown,22.9,5.09
8603,7822,breakdown,16.89,4.54
9452,540,full,152.23,31.89
8956,4369,full,152.63,31.98
4252,2978,legal,25.0,1.71
13544,107,full,330.63,69.26
1818,2323,breakdown,16.89,4.54
18632,8906,breakdown,16.89,4.54
21411,9272,legal,25.0,1.71
14158,868,legal,46.13,1.71
24794,5877,breakdown,16.89,4.54
10867,1729,legal,25.0,1.71
1821,4931,full,172.87,36.22
18589,8040,full,276.2,57.86
10318,7198,full,505.9,105.98
584,9383,breakdown,16.89,4.54
19111,3901,legal,46.13,1.71
7706,9727,legal,25.0,1.71
376,8286,breakdown,25.9,5.91
26473,9362,legal,25.0,1.71
13805,5150,full,239.94,50.27
25830,9789,full,301.42,63.15
28460,3007,full,255.19,53.46
24551,9903,full,152.23,31.89
3577,5947,legal,25.0,1.71
10071,238,full,178.45,37.39
18145,5242,breakdown,16.89,4.54
12428,3136,full,508.97,106.63
14992,3632,legal,69.23,2.27
2881,6515,breakdown,16.89,4.54
20463,7702,full,152.23,31.89
12972,8394,breakdown,22.9,5.09
27542,7161,breakdown,22.9,5.09
2925,1353,full,282.89,59.26
24187,9880,full,159.3,33.37
25851,4164,breakdown,16.89,4.54
14818,3259,legal,25.0,1.71
15028,9040,breakdown,16.89,4.54
324,2557,full,152.63,31.98
21095,7383,breakdown,16.89,4.54
23426,390,breakdown,32.4,6.5
24603,9152,full,492.75,103.22
17659,7153,full,239.48,50.17
14681,1290,breakdown,25.9,5.91
29976,7945,breakdown,16.89,4.54
20274,2325,legal,25.0,1.71
15865,6956,breakdown,16.89,4.54
21795,2202,full,325.01,68.09
23861,2966,breakdown,16.89,4.54
6732,4007,full,260.73,54.62
4072,418,full,589.11,123.41
27015,3510,breakdown,16.89,4.54
15407,1702,legal,25.0,1.71
23503,4466,legal,46.13,1.71
11550,2360,full,315.12,66.02
23771,8335,breakdown,16.89,4.54
8477,1713,legal,25.0,1.71
27508,8521,legal,25.0,1.71
12315,3586,breakdown,16.89,4.54
4678,8989,breakdown,16.89,4.54
17621,613,legal,46.13,1.71
4503,2603,full,251.73,52.73
25185,9690,full,201.69,42.25
15061,9827,legal,25.0,1.71
28875,4774,full,270.83,56.74
2919,1954,legal,25.0,1.71
1482,6055,full,330.1,69.15
22956,6166,breakdown,22.9,5.09
10557,3591,full,228.31,47.83
6840,3286,breakdown,16.89,4.54
26088,1515,full,113.85,23.85
9419,5271,legal,69.23,2.27
17161,992,breakdown,25.9,5.91
8858,1834,full,407.52,85.37
2103,7715,full,478.89,100.32
5054,5080,full,384.32,80.51
15029,7754,full,566.91,118.76
2772,8754,full,317.36,66.48
25862,3237,breakdown,16.89,4.54
8518,2930,legal,37.5,2.02
18580,9578,full,337.46,70.69
2704,6437,legal,46.13,1.71
6771,4952,legal,25.0,1.71
21146,9912,full,165.6,34.69
9323,5415,breakdown,16.89,4.54
12933,8641,full,228.27,47.82
6293,359,legal,30.0,1.71
2927,891,breakdown,16.89,4.54
28908,1251,full,381.54,79.93
8808,9381,full,420.3,88.05
22094,2289,breakdown,16.89,4.54
15351,735,breakdown,16.89,4.54
26800,2599,breakdown,16.89,4.54
18937,4655,breakdown,16.89,4.54
7459,5363,breakdown,16.89,4.54
8681,3600,breakdown,16.89,4.54
27528,3141,full,303.99,63.68
2738,2728,full,455.45,95.41
15087,5910,breakdown,16.89,4.54
11988,5539,full,228.44,47.85
3758,9260,legal,25.0,1.71
22746,6604,full,1103.16,231.1
9191,3902,full,273.52,57.3
16938,3572,legal,37.5,2.02
6817,7634,breakdown,16.89,4.54
25417,2729,legal,25.0,1.71
14545,4435,legal,46.13,1.71
10932,3459,legal,46.13,1.71
20575,3363,breakdown,22.9,5.09
29564,5893,legal,46.13,1.71
28348,6759,full,350.54,73.44
3331,5520,breakdown,16.89,4.54
22225,6581,legal,37.5,2.02
25156,392,breakdown,16.89,4.54
7529,2010,full,187.03,39.18
26539,5333,legal,25.0,1.71
12362,1248,breakdown,16.89,4.54
11794,9589,full,254.22,53.26
4350,6642,legal,37.5,2.02
23430,6201,breakdown,16.89,4.54
2043,8184,breakdown,16.89,4.54
19834,8756,full,387.11,81.09
20683,3375,breakdown,16.89,4.54
16439,4649,full,378.34,79.26
1559,8321,full,169.37,35.48
10673,1526,full,124.49,26.08
17452,2475,breakdown,16.89,4.54
9975,749,breakdown,16.89,4.54
2157,3759,breakdown,16.89,4.54
8046,6120,breakdown,16.89,4.54
12738,9648,breakdown,22.9,5.09
25537,4752,legal,37.5,2.02
25247,6549,breakdown,16.89,4.54
6790,280,legal,25.0,1.71
29245,419,breakdown,16.89,4.54
6760,8297,legal,25.0,1.71
18762,9293,legal,25.0,1.71
24763,8729,full,276.34,57.89
27375,4610,breakdown,16.89,4.54
1413,4226,legal,25.0,1.71
7144,8647,breakdown,16.89,4.54
25617,9824,legal,37.5,2.02
3684,218,legal,37.5,2.02
2222,3531,full,506.24,106.05
3283,7223,legal,25.0,1.71
16559,820,breakdown,16.89,4.54
9544,4586,breakdown,16.89,4.54
8991,7866,full,250.47,52.47
22248,6540,legal,25.0,1.71
22578,993,breakdown,16.89,4.54
1054,6139,breakdown,16.89,4.54
20663,5802,breakdown,16.89,4.54
29437,3036,full,684.64,143.42
11175,9624,breakdown,16.89,4.54
2735,9445,legal,25.0,1.71
19924,5449,full,330.13,69.16
7114,9207,full,500.99,104.95
19254,2687,legal,25.0,1.71
14028,9352,full,460.12,96.39
13154,6624,full,283.41,59.37
27737,7585,legal,25.0,1.71
21188,6899,legal,25.0,1.71
23005,7750,breakdown,22.9,5.09
14456,6904,full,445.5,93.33
26404,2568,legal,25.0,1.71
8110,2332,breakdown,16.89,4.54
2294,5589,legal,25.0,1.71
3756,6789,full,101.2,21.2
16471,2205,legal,25.0,1.71
28002,9867,full,271.05,56.78
22950,5277,full,296.77,62.17
16619,4738,breakdown,16.89,4.54
15382,4892,breakdown,16.89,4.54
6391,2256,breakdown,22.9,5.09
17633,5099,breakdown,16.89,4.54
21459,5531,full,388.77,81.44
5540,5545,breakdown,22.9,5.09
6649,1730,legal,25.0,1.71
18061,6802,breakdown,16.89,4.54
18077,7815,full,172.87,36.22
20758,9568,legal,25.0,1.71
24082,1251,breakdown,16.89,4.54
5493,1193,full,588.02,123.18
21446,2078,full,466.19,97.66
6975,3172,legal,25.0,1.71
9462,2058,legal,25.0,1.71
13271,9316,breakdown,25.9,5.91
26340,9396,legal,25.0,1.71
2055,9312,legal,25.0,1.71
177,45,legal,25.0,1.71
14532,7910,breakdown,16.89,4.54
15397,5994,full,152.23,31.89
20818,4928,breakdown,16.89,4.54
10520,1608,full,374.96,78.55
22295,2877,legal,37.5,2.02
13686,8938,legal,25.0,1.71
28934,3120,breakdown,22.9,5.09
28008,6014,legal,25.0,1.71
10563,9910,full,300.47,62.94
20718,117,legal,25.0,1.71
25324,3599,breakdown,16.89,4.54
1851,3912,legal,25.0,1.71
25063,7274,breakdown,16.89,4.54
1890,6859,full,259.78,54.42
27835,1626,legal,25.0,1.71
4740,5638,legal,25.0,1.71
29339,6585,legal,69.23,2.27
2547,6893,breakdown,22.9,5.09
9310,9351,legal,46.13,1.71
17615,2185,breakdown,22.9,5.09
14029,7626,breakdown,16.89,4.54
19472,1616,full,289.0,60.53
22804,3961,legal,46.13,1.71
5105,3452,breakdown,22.9,5.09
23842,4766,legal,25.0,1.71
5298,4517,legal,45.0,2.08
15452,5424,full,223.25,46.77
22360,2093,breakdown,16.89,4.54
6498,3116,breakdown,16.89,4.54
4671,7907,full,103.83,21.75
24235,9171,legal,25.0,1.71
19416,7372,legal,25.0,1.71
1065,3226,breakdown,16.89,4.54
3094,4261,full,284.47,59.6
17911,607,full,511.87,107.23
26649,426,legal,25.0,1.71
29606,1484,full,348.0,72.9
7052,8910,full,194.76,40.8
2840,4004,breakdown,16.89,4.54
2659,6035,breakdown,16.89,4.54
8978,4607,full,278.45,58.33
16061,8931,legal,46.13,1.71
342,6598,legal,25.0,1.71
21634,4211,breakdown,16.89,4.54
29544,1399,breakdown,16.89,4.54
1576,6056,full,165.0,34.57
2228,691,legal,25.0,1.71
28448,7920,full,309.87,64.91
20514,478,full,189.11,39.62
21731,1085,full,863.59,180.91
27713,1772,legal,25.0,1.71
26179,2050,legal,25.0,1.71
25360,5909,breakdown,22.9,5.09
28494,6347,legal,25.0,1.71
29294,5028,breakdown,16.89,4.54
27029,4264,full,466.93,97.82
25048,4443,breakdown,16.89,4.54
24118,6454,breakdown,16.89,4.54
22120,4453,breakdown,16.89,4.54
16915,5433,legal,25.0,1.71
24813,9947,full,101.2,21.2
27216,7545,breakdown,16.89,4.54
24355,263,breakdown,16.89,4.54
7079,5076,full,492.48,103.17
17869,5103,legal,46.13,1.71
